user_id,embedding
3027,"[0.4827238917350769, 0.4191478490829468, 0.3485231101512909, 0.04826464504003525, -0.09291935712099075, -0.27107593417167664, -0.6177216172218323, -0.09733705222606659, -0.5659759044647217, 0.3427129089832306, -0.13936641812324524, 0.06728018075227737, -0.09774142503738403, 0.47863253951072693, -0.309789776802063, -0.001963280141353607, -0.5211179256439209, 0.008326608687639236, 0.3779294490814209, -0.10889597237110138, -0.1433677077293396, -0.09552371501922607, 0.5068376660346985, -0.031496793031692505, 0.11472506821155548, 0.4509766101837158, 0.18829458951950073, 0.24408043920993805, -0.3799138069152832, 0.09985488653182983, -0.3626469373703003, -0.04654892906546593, 0.01166786253452301, -0.06631113588809967, -0.18363842368125916, 0.020762860774993896, -0.5012894868850708, -0.12759831547737122, -0.05345504730939865, 0.37046781182289124, -0.18913640081882477, -0.34469252824783325, 0.27252936363220215, -0.5552035570144653, -0.07013241946697235, 0.05820491164922714, 0.06301894783973694, -0.0575769767165184, 0.2471807301044464, 0.24768711626529694, 0.47995662689208984, -0.34406405687332153, -0.19633173942565918, 0.23440474271774292, -0.19449365139007568, -0.1609845906496048, 0.290303498506546, 0.3610156178474426, -0.044869594275951385, -0.022264715284109116, -0.31362152099609375, 0.41799813508987427, 0.10353392362594604, -0.46821483969688416]"
3028,"[-0.6752084493637085, -0.9786914587020874, 0.34222516417503357, 0.22259806096553802, -0.26392263174057007, 0.7960017919540405, 0.3102373480796814, 0.6290498971939087, -0.4639348089694977, -0.8209514021873474, -0.0477670282125473, 0.5182876586914062, -0.7620887756347656, 0.6906559467315674, -0.9891366362571716, -0.4127618968486786, 0.005633503198623657, 1.0023523569107056, -0.21838855743408203, 0.4359232783317566, -0.743675172328949, 0.9139537215232849, -0.6470298171043396, -0.71112459897995, -0.2877180576324463, -0.20172275602817535, -0.6178882122039795, -0.702035665512085, -0.5129082202911377, 0.12518690526485443, 0.30043813586235046, -0.2750229835510254, -0.013993144035339355, -0.7855815291404724, -0.8972071409225464, -0.5123878717422485, -0.39645951986312866, -0.4689329266548157, -0.6303374171257019, -0.16627907752990723, -0.22165361046791077, 0.1741984784603119, 0.3346826434135437, 0.25262701511383057, 0.7383103370666504, 0.5107055902481079, -0.36065757274627686, 0.7071109414100647, -0.134761780500412, -0.5093591213226318, 0.6859934329986572, -0.45205968618392944, -0.7332881689071655, 0.6507858037948608, 0.5284790396690369, 0.5941528677940369, 0.5699981451034546, 0.7503044605255127, -0.5798224210739136, 0.7954941987991333, -0.8495781421661377, -0.4372054934501648, 0.5572948455810547, 0.9127998948097229]"
3029,"[0.3554031252861023, -0.15343815088272095, -0.3003477454185486, 0.41992443799972534, -0.22636516392230988, -0.38867273926734924, -0.29660165309906006, -0.05214405059814453, -0.7475076913833618, -0.07224811613559723, 0.04033644497394562, 0.4577646851539612, -0.332690954208374, 0.718421459197998, -0.48537009954452515, -0.2913638949394226, -0.7492958903312683, 0.612402081489563, 0.25121009349823, 0.49508753418922424, -0.5753964781761169, -0.23233932256698608, 0.3327091932296753, 0.0009001567959785461, 0.38403478264808655, 0.16688314080238342, 0.5612055063247681, 0.20726369321346283, -0.2205510139465332, 0.33024144172668457, -0.4160691499710083, -0.045956842601299286, -0.39898350834846497, 0.5922467708587646, -0.6935667395591736, -0.4301989674568176, 0.4841567873954773, -0.34110918641090393, -0.40892651677131653, -0.4007648825645447, 0.19572296738624573, -0.5989164113998413, -0.12086411565542221, -0.557253360748291, -0.16725076735019684, 0.3486100435256958, 0.06772293150424957, -0.6454460620880127, 0.5056271553039551, 0.536475419998169, 0.6062349081039429, 0.05890977382659912, 0.0029242485761642456, 0.2511763870716095, 0.16524037718772888, 0.19418996572494507, 0.47226881980895996, -0.3308311402797699, -0.44187504053115845, -0.14191283285617828, -0.5374565720558167, -0.03167732059955597, 0.07464906573295593, -0.603095293045044]"
3030,"[0.1823422759771347, -0.30350416898727417, 0.26469919085502625, 0.33282312750816345, 0.4494626224040985, 0.12246442586183548, -0.21207764744758606, -0.14267651736736298, 0.3139037787914276, 0.1624382734298706, -0.01665610820055008, 0.24637365341186523, 0.24795708060264587, 0.22429680824279785, -0.33897629380226135, -0.25787287950515747, -0.15401452779769897, 0.4928719103336334, 0.1783294677734375, 0.036019351333379745, -0.42509910464286804, 0.3507578670978546, 0.25078314542770386, -0.053271543234586716, 0.35298797488212585, -0.07369909435510635, -0.2540559768676758, -0.1505226343870163, -0.3013530671596527, -0.1730671525001526, -0.16371692717075348, -0.604765772819519, -0.04732249677181244, 0.31240206956863403, -0.018882084637880325, -0.05046028271317482, 0.21191364526748657, 0.3898848295211792, -0.5877102613449097, -0.17265573143959045, 0.2810503840446472, -0.5868520736694336, -0.26530468463897705, 0.10772866010665894, 0.2041727751493454, 0.1998988687992096, -0.175310418009758, -0.5907886624336243, -0.12749439477920532, 0.24141839146614075, 0.045456014573574066, -0.11404849588871002, 0.3711528778076172, -0.0421779528260231, -0.24527619779109955, 0.1188092976808548, -0.009171059355139732, -0.2718673646450043, -0.2959711253643036, -0.14027003943920135, -0.2715934216976166, -0.31340205669403076, 0.27382344007492065, 0.06111738085746765]"
3031,"[-0.10586781799793243, 0.03280218690633774, 0.38056081533432007, 0.29928773641586304, -0.5659711360931396, 0.05833512544631958, -0.4514913558959961, 0.7301336526870728, -1.0044840574264526, 0.8080049157142639, -0.29482460021972656, 0.3626517653465271, -0.24851569533348083, 0.01139269769191742, 0.7414035797119141, -0.6240968704223633, -0.9293521642684937, 0.45102453231811523, 0.8391587138175964, -0.02405494451522827, -0.39428406953811646, 0.7078328132629395, -0.8472583889961243, -0.5327720046043396, -0.12207570672035217, 0.3567086160182953, 0.7054396867752075, 0.16964194178581238, -0.06691651046276093, 0.613369345664978, -0.5282544493675232, -0.9688660502433777, -0.012579113245010376, -0.045298829674720764, -0.1626994013786316, -0.39094313979148865, 0.02030988596379757, -0.6016175746917725, 0.3797853887081146, -0.36583051085472107, -0.6258043050765991, 0.9598037004470825, 0.3993675410747528, -0.34302422404289246, 0.502631425857544, -0.004727311432361603, -0.5890413522720337, 0.5899962782859802, 0.7415217757225037, -0.40559688210487366, -0.3602089583873749, -0.755797266960144, -0.6711068153381348, 0.7491204738616943, -0.3735694885253906, 0.7409232258796692, 0.17076930403709412, 0.44952255487442017, 0.4740980565547943, 0.6461672782897949, -0.09344207495450974, -0.48401445150375366, 0.40282154083251953, 0.5325605869293213]"
3032,"[0.2720266878604889, 0.4272148907184601, -0.1812157779932022, -0.15081150829792023, 0.07856038212776184, -0.13463690876960754, -0.24423834681510925, -0.008301101624965668, -0.04216380789875984, 0.18785135447978973, -0.04752420634031296, -0.13598144054412842, 0.2704648971557617, -0.15576177835464478, -0.025245685130357742, -0.12269489467144012, 0.09896493703126907, -0.2141454815864563, -0.00907689705491066, -0.04339130222797394, 0.257442831993103, 0.1467883288860321, 0.07417711615562439, -0.1452123522758484, -0.25646957755088806, -0.10053139925003052, -0.10266706347465515, 0.3377106785774231, -0.031226862221956253, -0.10556839406490326, -0.01762515865266323, 0.18923214077949524, 0.10331052541732788, 0.22225022315979004, 0.24839484691619873, -0.014566291123628616, -0.2676336169242859, 0.11719897389411926, -0.06883552670478821, 0.08162844926118851, 0.10842670500278473, 0.034488972276449203, 0.1444430947303772, 0.06555023044347763, 0.028444144874811172, -0.07588798552751541, -0.026512201875448227, -0.1366526186466217, 0.06001942977309227, 0.3005678057670593, -0.20040521025657654, 0.05954567715525627, -0.10065780580043793, -0.08727528154850006, 0.08157459646463394, 0.24587459862232208, 0.01551828719675541, -0.18853254616260529, 0.18214444816112518, -0.003602743148803711, 0.0027661360800266266, 0.04284503310918808, -0.19113612174987793, -0.17936256527900696]"
3033,"[0.19192859530448914, 0.2653266489505768, 0.33748823404312134, -0.11439663171768188, 0.022514428943395615, -0.16600395739078522, -0.5512482523918152, 0.3367578387260437, -0.15312080085277557, 0.14909297227859497, -0.3043176233768463, 0.2650507688522339, -0.4045913815498352, 0.18528532981872559, 0.035086847841739655, -0.4360195994377136, -0.29727527499198914, -0.04463212192058563, -0.016696609556674957, 0.18334487080574036, -0.08460722863674164, 0.1963127851486206, 0.132188081741333, -0.4220845103263855, 0.16139869391918182, -0.2668723464012146, 0.06591170281171799, 0.47888240218162537, -0.3814390301704407, 0.041319843381643295, 0.2562820613384247, 0.03745849058032036, -0.487795889377594, -0.26638033986091614, 0.07178838551044464, -0.2654748558998108, -0.3421052098274231, -0.2228916734457016, 0.22236475348472595, 0.22857342660427094, -0.3006800711154938, 0.06795535981655121, 0.09005028754472733, 0.13259576261043549, 0.04105282574892044, 0.1850975751876831, 0.09766459465026855, -0.1590650975704193, 0.41264787316322327, 0.19606539607048035, 0.19753405451774597, -0.10891088843345642, -0.08523043245077133, 0.16948561370372772, -0.054080091416835785, 0.38439977169036865, 0.03683514893054962, -0.12957219779491425, 0.07780586928129196, 0.13371527194976807, -0.05940818041563034, 0.15885409712791443, 0.10316913574934006, -0.3902018964290619]"
3034,"[-0.35912859439849854, -0.2031819075345993, -0.03791546821594238, -0.166284441947937, -0.16122174263000488, 0.16851522028446198, 0.27233943343162537, 0.0821569561958313, 0.19028282165527344, 0.20566228032112122, 0.26294612884521484, 0.05818948149681091, 0.143727108836174, -0.11552694439888, 0.1525111198425293, 0.11126749217510223, 0.26810917258262634, -0.050777457654476166, 0.06301307678222656, 0.20726782083511353, 0.28422439098358154, 0.13006865978240967, -0.29561784863471985, 0.2583882808685303, -0.3351907730102539, 0.0054610371589660645, 0.16703638434410095, -0.27665409445762634, -0.07351772487163544, -0.08832582086324692, 0.010995910502970219, -0.22608360648155212, 0.09831061959266663, -0.4280826449394226, -0.17406344413757324, -0.029773738235235214, 0.40167731046676636, 0.07847078144550323, -0.2488420009613037, 0.08667004853487015, -0.219037264585495, -0.19067473709583282, -0.16750630736351013, 0.17091414332389832, 0.041879236698150635, -0.12744195759296417, 0.08643978089094162, 0.16750335693359375, -0.31326717138290405, -0.01581556536257267, -0.22115039825439453, 0.10294923186302185, -0.11614061146974564, -0.16458666324615479, 0.16356509923934937, 0.030504003167152405, -0.011917960830032825, -0.059187885373830795, -0.03998994827270508, -0.017598461359739304, -0.08192365616559982, -0.17608846724033356, -0.005750175565481186, 0.21546238660812378]"
3035,"[0.3797159790992737, 0.6554980278015137, 0.5944850444793701, -0.11008168011903763, 0.54566890001297, 0.3934610188007355, -0.09276232123374939, 0.5686280131340027, -0.15613284707069397, -0.06857533007860184, -0.6932698488235474, 0.11711607873439789, -0.688825249671936, 0.5554747581481934, -0.3693029284477234, -0.36910682916641235, -0.2706458866596222, 0.02426990121603012, 0.7152143120765686, 0.3475797176361084, -0.36687761545181274, -0.49081698060035706, 0.5803760290145874, -0.2898523211479187, 0.30910953879356384, 0.2037542462348938, -0.3117920756340027, 0.3741666376590729, -0.3528103232383728, -0.2241707742214203, 0.11345942318439484, 0.34378349781036377, -0.7175544500350952, -0.4582287073135376, -0.261394739151001, -0.6216963529586792, 0.48251524567604065, -0.465703547000885, 0.5246800184249878, -0.15841004252433777, -0.636147141456604, 0.12315255403518677, 0.8034772872924805, 0.07414019107818604, 0.538242518901825, -0.49290281534194946, 0.26056450605392456, -0.6768426299095154, 0.050150543451309204, 0.25774115324020386, -0.32928264141082764, -0.6604105234146118, -0.6352095603942871, 0.649372398853302, -0.08523320406675339, 0.5698899626731873, -0.0929267406463623, 0.12854363024234772, 0.09180090576410294, -0.0009238645434379578, -0.5580490827560425, 0.4996338486671448, 0.29043877124786377, -0.25329065322875977]"
3036,"[0.1755754053592682, -0.21304945647716522, 0.18511804938316345, 0.7234372496604919, 0.5551266074180603, 0.1105073094367981, -0.13182133436203003, -0.16460447013378143, -0.24458636343479156, -0.6086423397064209, -0.2616511583328247, 0.5784253478050232, -0.4584941565990448, 0.39049991965293884, -0.28675955533981323, -0.22075054049491882, -0.6996240019798279, 0.36715784668922424, 0.36932477355003357, 0.31485170125961304, -0.6582127213478088, 0.5344056487083435, 0.31876951456069946, -0.22783832252025604, 0.4623320698738098, 0.29230281710624695, 0.46145275235176086, -0.5510685443878174, -0.33283621072769165, 0.6886463165283203, -0.4422360062599182, -0.6464292407035828, -0.3479154109954834, 0.7229723930358887, -0.45832350850105286, -0.1744019091129303, -0.302018940448761, -0.5067395567893982, -0.052561238408088684, -0.5983275771141052, -0.0876346230506897, -0.30096566677093506, -0.08559297025203705, -0.5315524935722351, 0.30189886689186096, 0.4447113275527954, -0.21199193596839905, -0.6985657215118408, 0.4557557702064514, 0.013839608058333397, 0.49251627922058105, -0.3990841507911682, -0.28393757343292236, 0.09702607989311218, 0.10328453034162521, 0.1327436864376068, 0.4683911204338074, 0.20317219197750092, 0.10055740922689438, 0.18456071615219116, -0.5636942386627197, 0.0023819878697395325, 0.5753490328788757, -0.25758758187294006]"
3037,"[0.07951906323432922, 0.7402157187461853, -0.005426131188869476, 0.4239230751991272, 0.503527045249939, -0.6956096291542053, 0.2516523003578186, 0.4029618203639984, -0.42093807458877563, 0.7152693867683411, -0.08639957010746002, 0.27505040168762207, -0.7544317841529846, 0.2156732827425003, -0.5777406096458435, -0.3757261335849762, -0.225595161318779, 0.723128616809845, 0.5551090240478516, -0.12601754069328308, 0.20535051822662354, 0.6366887092590332, 0.030122457072138786, -0.6343698501586914, -0.1759936809539795, -0.726699709892273, 0.484347939491272, 0.8165905475616455, -0.5739114284515381, 0.3434857726097107, -0.5444883108139038, 0.4916034936904907, 0.06757395714521408, 0.11853502690792084, 0.6506722569465637, 0.5013273358345032, 0.2186736911535263, -0.44627276062965393, -0.4648231863975525, -0.3025413453578949, -0.28097787499427795, 0.16375423967838287, 0.3902525305747986, 0.7164448499679565, -0.3387276530265808, 0.5474069118499756, -0.3443942666053772, 0.2912610173225403, -0.3599746823310852, -0.16889408230781555, 0.09825501590967178, -0.6105527877807617, -0.5916252136230469, 0.4041520953178406, 0.4060801863670349, 0.6123372316360474, 0.8555095195770264, 0.526462197303772, -0.01164737157523632, 0.36482954025268555, -0.655219554901123, -0.5664390325546265, 0.17593294382095337, 0.5548582673072815]"
3038,"[-0.3712642788887024, 0.4466123580932617, 0.12380772829055786, 0.08725537359714508, -0.5471198558807373, 0.29216447472572327, 0.05041267350316048, 0.3998757600784302, 0.24771875143051147, -0.15550360083580017, -0.1450677365064621, 0.4506427049636841, 0.27981579303741455, -0.007314562797546387, -0.2641716003417969, -0.12530481815338135, 0.30285945534706116, -0.034570176154375076, 0.6639412641525269, 0.7165120840072632, -0.304101824760437, 0.33826613426208496, -0.230878546833992, 0.3159859776496887, -0.38414254784584045, -0.1581701934337616, 0.6113830804824829, 0.3283691108226776, 0.12430614233016968, 0.1849343180656433, -0.23520392179489136, -0.13048215210437775, 0.06419079005718231, 0.2960543632507324, -0.24370093643665314, 0.11672136187553406, -0.008976462297141552, -0.34828805923461914, -0.2905280888080597, -0.16230103373527527, -0.384124219417572, -0.45193761587142944, 0.5174341201782227, 0.2842772603034973, 0.31388339400291443, 0.27171871066093445, -0.19865074753761292, 0.3292955160140991, -0.02362249046564102, 0.017305849120020866, -0.015772879123687744, -0.17373311519622803, -0.05874577537178993, -0.26541125774383545, -0.25667136907577515, 0.5028486847877502, -0.23420114815235138, 0.5186446309089661, 0.044292908161878586, 0.24968881905078888, 0.4866100549697876, -0.2783287763595581, 0.09888814389705658, -0.4031065106391907]"
3039,"[-0.016111010685563087, 0.6814460754394531, -0.053243741393089294, 0.4209055006504059, -0.08456302434206009, 0.2882247567176819, 0.24270103871822357, 0.09601432085037231, -0.6865821480751038, -0.2494584172964096, -0.29316121339797974, 0.07145975530147552, 0.5201751589775085, -0.05280647426843643, -0.25285443663597107, -0.3970375061035156, -0.6192945837974548, 0.16719821095466614, 0.005743030458688736, -0.2562168538570404, -0.4241245985031128, 0.4493740200996399, -0.6161320209503174, -0.1755509376525879, 0.07541747391223907, -0.32697224617004395, -0.3173583149909973, 0.06653179228305817, -0.2609754204750061, 0.1527632474899292, 0.34167641401290894, 0.6484602689743042, -0.020866774022579193, 0.45515522360801697, 0.2784919738769531, 0.34658315777778625, -0.5466237664222717, -0.18734315037727356, 0.19068746268749237, -0.7856417298316956, 0.053222864866256714, 0.5454775094985962, 0.43302732706069946, 0.6309636235237122, 0.02914157509803772, -0.23982800543308258, 0.12600170075893402, 0.3718098998069763, 0.5084382891654968, 0.015060683712363243, -0.2162075787782669, -0.3932736814022064, 0.1261952668428421, 0.011853404343128204, -0.2025529146194458, 0.29099810123443604, -0.02163011208176613, 0.3839031457901001, 0.5811537504196167, 0.4794057011604309, -0.02657027542591095, 0.02066977322101593, 0.0006142854690551758, -0.00960100069642067]"
3040,"[-0.10507223010063171, 0.4541076421737671, 0.22766952216625214, 0.18434776365756989, 0.26176682114601135, -0.019347695633769035, 0.22153626382350922, -0.02112579345703125, -0.5548155307769775, 0.5397217869758606, 0.22974345088005066, -0.1734025776386261, 0.0880139172077179, -0.031683549284935, -0.3191019892692566, 0.02997221052646637, -0.3100473880767822, 0.24293416738510132, -0.01724475622177124, -0.211100235581398, -0.39542916417121887, 0.3393338918685913, 0.345955491065979, -0.3633110523223877, 0.4323241710662842, -0.15722008049488068, 0.25442740321159363, 0.16897594928741455, 0.2287757247686386, 0.09032028913497925, 0.17213864624500275, -0.37140771746635437, 0.1574297547340393, 0.4307175576686859, 0.023038405925035477, 0.06857086718082428, -0.3138478100299835, 0.19045108556747437, -0.3219309449195862, -0.3094082474708557, 0.16956917941570282, -0.1565474420785904, -0.2419416904449463, 0.5931190848350525, -0.30866312980651855, 0.28375059366226196, -0.10566164553165436, -0.17649514973163605, 0.165667325258255, -0.09448142349720001, -0.07491038739681244, 0.195426344871521, -0.27004188299179077, 0.28175973892211914, -0.5313575863838196, -0.1332899034023285, 0.23546768724918365, -0.48577025532722473, -0.3664643466472626, -0.25057560205459595, -0.4338485300540924, -0.28197383880615234, -0.3198776841163635, -0.34907829761505127]"
3041,"[-0.4202350080013275, -0.44996365904808044, -0.0555158331990242, -0.023863114416599274, -0.12466420233249664, 0.6248216032981873, 0.04359515756368637, -0.0391417071223259, -0.37660926580429077, -0.2551603317260742, -0.47751083970069885, -0.1650630533695221, 0.3687898516654968, -0.008736230432987213, 0.3669603168964386, 0.1670842468738556, -0.4288055896759033, 0.31684255599975586, -0.2580804228782654, 0.20399539172649384, 0.009933926165103912, 0.5408371686935425, 0.09356073290109634, 0.013812489807605743, -0.04252439737319946, 0.465570867061615, -0.8072732090950012, -0.5106565952301025, 0.2870907485485077, 0.45736807584762573, 0.5100447535514832, -0.0780886635184288, -0.1718377023935318, 0.5370858311653137, -0.07523663341999054, 0.13870206475257874, -0.6503319144248962, -0.16761872172355652, 0.7807952165603638, 0.03452792391180992, 0.3930586576461792, -0.22825728356838226, 0.11035692691802979, -0.2286621332168579, 0.011333517730236053, -0.3706296384334564, 0.35380226373672485, 0.38760149478912354, 0.4527987241744995, -0.5465061068534851, 0.6061712503433228, -0.4039226472377777, 0.3710811734199524, -0.2058543562889099, 0.2670198976993561, -0.2529372274875641, -0.7085092067718506, 0.22038596868515015, -0.1367475986480713, -0.08194442838430405, 0.2950862646102905, -0.245743989944458, -0.3504503071308136, 0.08478282392024994]"
3042,"[-0.42097270488739014, -0.278828889131546, 0.2954005002975464, -0.09571042656898499, -0.41547319293022156, 0.12066546082496643, 0.4092176556587219, 0.27590999007225037, 0.5384747982025146, -0.0296882763504982, -0.3338976204395294, 0.3916783630847931, -0.6038699746131897, 0.27854853868484497, 0.1037757471203804, -0.14086560904979706, 0.019722606986761093, 0.11241694539785385, 0.27959126234054565, 0.4118121862411499, -0.055463358759880066, 0.09289531409740448, -0.5372735261917114, -0.04271596297621727, -0.07697875052690506, 0.006176859140396118, 0.18301241099834442, -0.34794512391090393, -0.13344430923461914, 0.19553546607494354, 0.2314283847808838, 0.024638347327709198, -0.06380671262741089, -0.5664901733398438, -0.44729506969451904, -0.22282513976097107, 0.5910331010818481, -0.4951140284538269, 0.03126847743988037, -0.05234231427311897, -0.22344645857810974, 0.362214058637619, 0.3487997055053711, 0.49553316831588745, 0.24290649592876434, -0.24649646878242493, 0.07761505246162415, 0.40629029273986816, -0.4278425872325897, -0.42046499252319336, -0.034679144620895386, -0.3471693992614746, -0.17490780353546143, 0.020196035504341125, -0.3690803647041321, 0.33412450551986694, -0.14937551319599152, 0.31798645853996277, 0.13298343122005463, 0.2963166832923889, 0.39493149518966675, -0.37043148279190063, 0.39194172620773315, 0.33057302236557007]"
3043,"[0.5042560696601868, 0.14999300241470337, 0.0929383784532547, -0.050397150218486786, 0.11035572737455368, -0.16968922317028046, 0.19474561512470245, -0.2712246775627136, 0.24012263119220734, 0.20862163603305817, 0.2795989513397217, 0.043283335864543915, -0.6526874303817749, -0.25262534618377686, 0.3704372048377991, -0.13568703830242157, -0.05892891436815262, 0.3242407441139221, -0.15532374382019043, -0.48950085043907166, 0.45750194787979126, -0.03295113146305084, 0.23169468343257904, -0.057987030595541, 0.28760460019111633, -0.23728010058403015, -0.2964182496070862, 0.4225131869316101, 0.1399550437927246, 0.125154510140419, -0.22590816020965576, -0.25793537497520447, 0.1035565733909607, -0.08467254042625427, 0.17099319398403168, 0.08820129930973053, 0.22002893686294556, -0.11378303170204163, -0.2146490067243576, -0.04341193661093712, 0.13873271644115448, 0.21867585182189941, -0.44973090291023254, 0.4543713331222534, -0.09417915344238281, 0.14835207164287567, 0.4138537347316742, -0.44050583243370056, -0.429982453584671, 0.1653129607439041, -0.14337265491485596, -0.2259729504585266, -0.5859899520874023, 0.11764656752347946, 0.38872474431991577, 0.06245855987071991, 0.30899280309677124, 0.33705806732177734, -0.36887073516845703, -0.08536069095134735, -0.408582478761673, -0.15925662219524384, -0.020634319633245468, -0.012507736682891846]"
3044,"[0.17094407975673676, 0.4485574960708618, 0.5147501230239868, 0.6137742400169373, 0.17712394893169403, 0.5235387086868286, -0.029565295204520226, 0.3615126311779022, -0.39089375734329224, 0.040487926453351974, -0.5438112616539001, 0.3612062335014343, 0.35081273317337036, 0.35465532541275024, 0.27572304010391235, -0.711936891078949, -0.79261714220047, -0.011244513094425201, 0.3238910436630249, -0.4851275682449341, -0.6214313507080078, 0.7819101810455322, -0.4737032651901245, -0.6887236833572388, 0.024365562945604324, -0.5010902285575867, -0.07689688354730606, 0.4463315010070801, -0.5952024459838867, 0.48051777482032776, 0.23693828284740448, 0.00014749355614185333, -0.1814906746149063, 0.014207890257239342, -0.1334736943244934, -0.3438800275325775, -0.7990894913673401, -0.6443989276885986, 0.22604046761989594, -0.6863729357719421, -0.4473041296005249, 0.5831583738327026, 0.6118345856666565, 0.45524001121520996, 0.2148716300725937, 0.2895478904247284, 0.2038639485836029, 0.5414742231369019, 0.07766638696193695, -0.04838443920016289, 0.7160608768463135, -0.5635330677032471, -0.07190639525651932, 0.6366257667541504, -0.6291365623474121, 0.6052013635635376, 0.4279843270778656, 0.3026777505874634, -0.4132503867149353, 0.233933225274086, -0.23644264042377472, 0.45346325635910034, 0.4363032579421997, -0.2409232258796692]"
3045,"[-0.16360481083393097, -0.2374253273010254, 0.09474225342273712, 0.5803240537643433, 0.27264881134033203, 0.4110608994960785, -0.19609035551548004, 0.22000521421432495, 0.031038451939821243, 0.17132094502449036, -0.3275333046913147, 0.3170126676559448, -0.027888773009181023, 0.3016499876976013, 0.1853780895471573, -0.2822582423686981, -0.6362465620040894, -0.1734556257724762, 0.34736889600753784, 0.15873563289642334, -0.37996476888656616, 0.20899701118469238, -0.15968427062034607, -0.2745993733406067, -0.13841217756271362, 0.2911326587200165, -0.17819064855575562, -0.26358890533447266, -0.2582640051841736, 0.33859899640083313, -0.22494854032993317, -0.3875896632671356, -0.1690104603767395, -0.17769400775432587, -0.4518803060054779, -0.06097026169300079, 0.37196049094200134, -0.5816524624824524, 0.4455507695674896, -0.13837873935699463, -0.33705663681030273, 0.16254720091819763, 0.10695761442184448, -0.28583234548568726, 0.29476064443588257, 0.010680433362722397, -0.24865642189979553, 0.2382012903690338, 0.6161373257637024, -0.191606804728508, 0.46022117137908936, -0.42520883679389954, -0.22685647010803223, 0.144069105386734, -0.24830026924610138, 0.04472166299819946, -0.45646727085113525, 0.1703278124332428, 0.03345492482185364, 0.43114718794822693, 0.5823391675949097, -0.03533225506544113, 0.25820785760879517, -0.06800166517496109]"
3046,"[0.17637169361114502, 0.19017142057418823, -0.014091193675994873, -0.49927467107772827, 0.2623421549797058, -0.01666094735264778, -0.11960290372371674, -0.1699022650718689, -0.1052040308713913, -0.398998886346817, -0.19258928298950195, -0.04042189568281174, -0.32647833228111267, 0.3541147708892822, -0.3198106288909912, -0.16443507373332977, 0.182176411151886, -0.1908339262008667, 0.06933657079935074, 0.2643299996852875, -0.1535290777683258, 0.01245669275522232, 0.22375056147575378, 0.015352346003055573, 0.06970173120498657, 0.13330954313278198, -0.29983919858932495, -0.042633116245269775, -0.5633330345153809, -0.20217078924179077, 0.3189612030982971, -0.09889787435531616, -0.2013562023639679, 0.04982993006706238, -0.4095726013183594, -0.44500434398651123, -0.27949628233909607, -0.2182624191045761, 0.20456917583942413, 0.17885352671146393, -0.48933833837509155, -0.4160274863243103, 0.012465618550777435, -0.31172144412994385, 0.18899862468242645, -0.2737821042537689, 0.10692327469587326, -0.2506707012653351, 0.296485960483551, -0.23934397101402283, 0.2947501242160797, 0.041602909564971924, -0.15049509704113007, 0.15228171646595, -0.17328713834285736, -0.17160135507583618, 0.3716180622577667, 0.19428002834320068, -0.6000188589096069, 0.0038085170090198517, 0.24909423291683197, 0.4082133173942566, 0.5573097467422485, -0.3727582097053528]"
3047,"[0.28049421310424805, -0.20171158015727997, -0.27114447951316833, 0.10926114767789841, 0.4965483546257019, 0.17470812797546387, 0.37880778312683105, -0.08141440153121948, 0.3224833607673645, 0.18967731297016144, -0.30844056606292725, -0.3030722439289093, -0.30090847611427307, -0.23417028784751892, 0.33826228976249695, 0.10544045269489288, 0.4656617343425751, -0.39681723713874817, 0.08117584884166718, -0.03718769550323486, -0.0016580596566200256, -0.27367720007896423, 0.32691890001296997, 0.10536196827888489, -0.02969365194439888, 0.3868670165538788, -0.09019190818071365, -0.36625683307647705, 0.45641469955444336, -0.4135226309299469, 0.608128547668457, 0.3018341660499573, -0.25282174348831177, 0.4264105558395386, 0.08926944434642792, -0.1747400164604187, -0.1307550072669983, 0.09261906147003174, -0.34470394253730774, -0.3260674476623535, -0.08424948900938034, 0.05944782868027687, -0.015032865107059479, -0.3145860731601715, -0.0953715592622757, 0.014883596450090408, 0.14384323358535767, -0.5089894533157349, -0.006017372012138367, 0.40816766023635864, -0.10746060311794281, 0.2698579728603363, 0.06044997274875641, -0.016321994364261627, 0.3941168785095215, -0.23773880302906036, -0.1608508825302124, 0.5054834485054016, -0.31859278678894043, -0.04735917970538139, 0.5858127474784851, 0.2556294798851013, -0.04165896028280258, -0.28135576844215393]"
